date,iso_code,monthly_new_deaths,monthly_total_deaths
2023-10-01,BGD,0,29444
2023-11-01,BGD,1,29444
2023-12-01,BGD,0,29444
2020-03-01,BRB,0,7
2020-01-01,BRB,0,7
2020-02-01,BRB,0,7
2020-04-01,BRB,3,7
2020-05-01,BRB,1,7
2020-06-01,BRB,1,7
2020-07-01,BRB,1,7
2020-08-01,BRB,0,7
2020-09-01,BRB,0,7
2020-10-01,BRB,1,7
2020-11-01,BRB,0,7
2020-12-01,BRB,0,7
2021-01-01,BRB,20,231
2021-02-01,BRB,17,233
2021-03-01,BRB,14,234
2021-04-01,BRB,7,234
2021-05-01,BRB,13,238
2021-06-01,BRB,6,240
2021-07-01,BRB,9,240
2021-08-01,BRB,10,244
2021-09-01,BRB,31,246
2021-10-01,BRB,63,249
2021-11-01,BRB,47,251
2021-12-01,BRB,16,260
2022-01-01,BRB,33,567
2022-02-01,BRB,26,567
2022-03-01,BRB,52,567
2022-04-01,BRB,20,567
2022-05-01,BRB,26,567
2022-06-01,BRB,17,567
2022-07-01,BRB,32,567
2022-08-01,BRB,38,567
2022-09-01,BRB,36,567
2022-10-01,BRB,11,567
2022-11-01,BRB,7,567
2022-12-01,BRB,10,568
2023-01-01,BRB,2,575
2023-02-01,BRB,2,575
2023-03-01,BRB,0,575
2023-04-01,BRB,0,575
2023-05-01,BRB,0,571
2023-06-01,BRB,0,571
2023-07-01,BRB,2,573
2023-08-01,BRB,0,573
2023-09-01,BRB,1,573
2023-10-01,BRB,0,573
2023-11-01,BRB,0,573
2023-12-01,BRB,0,573
2020-02-01,BLR,42,1174
2020-01-01,BLR,44,1166
2020-03-01,BLR,41,1181
2020-04-01,BLR,99,1190
2020-05-01,BLR,140,1198
2020-06-01,BLR,141,1207
2020-07-01,BLR,137,1215
2020-08-01,BLR,128,1222
2020-09-01,BLR,133,1230
2020-10-01,BLR,119,1238
2020-11-01,BLR,183,1246
2020-12-01,BLR,217,1424
2021-01-01,BLR,320,5098
2021-02-01,BLR,280,5114
2021-03-01,BLR,306,5130
2021-04-01,BLR,315,5147
2021-05-01,BLR,317,5162
2021-06-01,BLR,309,5176
2021-07-01,BLR,324,5193
2021-08-01,BLR,343,5210
2021-09-01,BLR,361,5227
2021-10-01,BLR,450,5245
2021-11-01,BLR,395,5261
2021-12-01,BLR,434,5578
2022-01-01,BLR,349,7118
2022-02-01,BLR,295,7118
2022-03-01,BLR,232,7118
2022-04-01,BLR,119,7118
2022-05-01,BLR,195,7118
2022-06-01,BLR,59,7118
2022-07-01,BLR,45,7118
2022-08-01,BLR,52,7118
2022-09-01,BLR,44,7118
2022-10-01,BLR,45,7118
2022-11-01,BLR,52,7118
2022-12-01,BLR,53,7118
2023-01-01,BLR,0,7118
2023-02-01,BLR,0,7118
2023-03-01,BLR,0,7118
2023-04-01,BLR,0,7118
2023-05-01,BLR,0,7118
2023-06-01,BLR,0,7118
2023-07-01,BLR,0,7118
2023-08-01,BLR,0,7118
2023-09-01,BLR,0,7118
2023-10-01,BLR,0,7118
2023-11-01,BLR,0,7118
2023-12-01,BLR,0,7118
2020-04-01,BEL,4584,17142
2020-05-01,BEL,1307,17254
2020-06-01,BEL,897,17320
2020-07-01,BEL,841,17386
2020-08-01,BEL,730,17507
2020-09-01,BEL,740,17603
2020-10-01,BEL,2463,17692
2020-11-01,BEL,3364,17692
2020-12-01,BEL,2326,19528
2020-02-01,BEL,532,16911
2020-01-01,BEL,524,16786
2020-03-01,BEL,1337,17033
2021-01-01,BEL,1158,27072
2021-02-01,BEL,779,27120
2021-03-01,BEL,983,27167
2021-04-01,BEL,999,27167
2021-05-01,BEL,552,27167
2021-06-01,BEL,546,27319
2021-07-01,BEL,314,27360
2021-08-01,BEL,450,27416
2021-09-01,BEL,430,27463
2021-10-01,BEL,572,27504
2021-11-01,BEL,901,27504
2021-12-01,BEL,1119,28331
2022-01-01,BEL,590,33061
2022-02-01,BEL,673,33061
2022-03-01,BEL,599,33061
2022-04-01,BEL,582,33061
2022-05-01,BEL,306,33086
2022-06-01,BEL,145,33086
2022-07-01,BEL,550,33086
2022-08-01,BEL,308,33100
2022-09-01,BEL,211,33100
2022-10-01,BEL,395,33100
2022-11-01,BEL,350,33100
2022-12-01,BEL,188,33228
2023-01-01,BEL,79,33717
2023-02-01,BEL,184,33775
2023-03-01,BEL,0,33775
2023-04-01,BEL,0,33775
2023-05-01,BEL,167,33582
2023-06-01,BEL,0,33582
2023-07-01,BEL,0,33582
2023-08-01,BEL,0,33582
2023-09-01,BEL,34,33616
2023-10-01,BEL,0,33616
2023-11-01,BEL,0,33616
2023-12-01,BEL,83,33616
2020-03-01,BLZ,18,164
2020-01-01,BLZ,0,148
2020-02-01,BLZ,1,148
2020-04-01,BLZ,12,170
2020-05-01,BLZ,5,172
2020-06-01,BLZ,7,173
2020-07-01,BLZ,5,176
2020-08-01,BLZ,16,179
2020-09-01,BLZ,16,183
2020-10-01,BLZ,25,183
2020-11-01,BLZ,80,185
2020-12-01,BLZ,63,248
2021-01-01,BLZ,34,578
2021-02-01,BLZ,9,578
2021-03-01,BLZ,8,579
2021-04-01,BLZ,22,579
2021-05-01,BLZ,9,579
2021-06-01,BLZ,20,588
2021-07-01,BLZ,19,588
2021-08-01,BLZ,23,585
2021-09-01,BLZ,51,586
2021-10-01,BLZ,92,586
2021-11-01,BLZ,48,586
2021-12-01,BLZ,23,602
2022-01-01,BLZ,25,688
2022-02-01,BLZ,19,688
2022-03-01,BLZ,6,688
2022-04-01,BLZ,4,688
2022-05-01,BLZ,1,688
2022-06-01,BLZ,2,688
2022-07-01,BLZ,1,688
2022-08-01,BLZ,6,688
2022-09-01,BLZ,6,688
2022-10-01,BLZ,3,688
2022-11-01,BLZ,5,688
2022-12-01,BLZ,8,688
2023-01-01,BLZ,0,688
2023-02-01,BLZ,0,688
2023-03-01,BLZ,0,688
2023-04-01,BLZ,0,688
2023-05-01,BLZ,0,688
2023-06-01,BLZ,0,688
2023-07-01,BLZ,0,688
2023-08-01,BLZ,0,688
2023-09-01,BLZ,0,688
2023-10-01,BLZ,0,688
2023-11-01,BLZ,0,688
2023-12-01,BLZ,0,688
2020-03-01,BEN,0,44
2020-01-01,BEN,1,43
2020-02-01,BEN,1,44
2020-04-01,BEN,4,44
2020-05-01,BEN,1,44
2020-06-01,BEN,17,44
2020-07-01,BEN,10,44
2020-08-01,BEN,3,44
2020-09-01,BEN,3,44
2020-10-01,BEN,0,44
2020-11-01,BEN,3,44
2020-12-01,BEN,1,44
2021-01-01,BEN,12,161
2021-02-01,BEN,15,161
2021-03-01,BEN,21,161
2021-04-01,BEN,8,161
2021-05-01,BEN,1,161
2021-06-01,BEN,2,161
2021-07-01,BEN,4,161
2021-08-01,BEN,27,161
2021-09-01,BEN,18,161
2021-10-01,BEN,6,161
2021-11-01,BEN,3,161
2021-12-01,BEN,0,161
2022-01-01,BEN,1,163
2022-02-01,BEN,0,163
2022-03-01,BEN,0,163
2022-04-01,BEN,0,163
2022-05-01,BEN,0,163
2022-06-01,BEN,0,163
2022-07-01,BEN,0,163
2022-08-01,BEN,0,163
2022-09-01,BEN,0,163
2022-10-01,BEN,0,163
2022-11-01,BEN,0,163
2022-12-01,BEN,1,163
2023-01-01,BEN,0,163
2023-02-01,BEN,0,163
2023-03-01,BEN,0,163
2023-04-01,BEN,0,163
2023-05-01,BEN,0,163
2023-06-01,BEN,0,163
2023-07-01,BEN,0,163
2023-08-01,BEN,0,163
2023-09-01,BEN,0,163
2023-10-01,BEN,0,163
2023-11-01,BEN,0,163
2023-12-01,BEN,0,163
2020-03-01,BMU,0,9
2020-01-01,BMU,0,9
2020-02-01,BMU,1,9
2020-04-01,BMU,2,9
2020-05-01,BMU,1,9
2020-06-01,BMU,2,9
2020-07-01,BMU,0,9
2020-08-01,BMU,1,9
2020-09-01,BMU,1,9
2020-10-01,BMU,0,9
2020-11-01,BMU,1,9
2020-12-01,BMU,1,10
2021-01-01,BMU,3,106
2021-02-01,BMU,3,106
2021-03-01,BMU,0,106
2021-04-01,BMU,23,106
2021-05-01,BMU,5,106
2021-06-01,BMU,5,106
2021-07-01,BMU,1,106
2021-08-01,BMU,4,106
2021-09-01,BMU,37,106
2021-10-01,BMU,10,106
2021-11-01,BMU,0,106
2021-12-01,BMU,9,110
2022-01-01,BMU,7,151
2022-02-01,BMU,5,152
2022-03-01,BMU,9,152
2022-04-01,BMU,1,152
2022-05-01,BMU,3,152
2022-06-01,BMU,5,152
2022-07-01,BMU,6,152
2022-08-01,BMU,0,152
2022-09-01,BMU,0,152
2022-10-01,BMU,3,152
2022-11-01,BMU,2,152
2022-12-01,BMU,2,153
2023-01-01,BMU,3,160
2023-02-01,BMU,2,160
2023-03-01,BMU,0,160
2023-04-01,BMU,1,160
2023-05-01,BMU,0,158
2023-06-01,BMU,0,158
2023-07-01,BMU,0,158
2023-08-01,BMU,0,158
2023-09-01,BMU,0,158
2023-10-01,BMU,0,158
2023-11-01,BMU,1,158
2023-12-01,BMU,0,158
2020-06-01,BTN,,
2020-07-01,BTN,,
2020-08-01,BTN,,
2020-09-01,BTN,,
2020-10-01,BTN,,
2020-11-01,BTN,,
2020-12-01,BTN,,
2020-03-01,BTN,,
2020-01-01,BTN,,
2020-02-01,BTN,,
2020-04-01,BTN,,
2020-05-01,BTN,,
2021-01-01,BTN,0,3
2021-02-01,BTN,0,3
2021-03-01,BTN,0,3
2021-04-01,BTN,0,3
2021-05-01,BTN,0,3
2021-06-01,BTN,0,3
2021-07-01,BTN,1,3
2021-08-01,BTN,1,3
2021-09-01,BTN,0,3
2021-10-01,BTN,0,3
2021-11-01,BTN,0,3
2021-12-01,BTN,1,3
2022-01-01,BTN,2,21
2022-02-01,BTN,2,21
2022-03-01,BTN,3,21
2022-04-01,BTN,7,21
2022-05-01,BTN,1,21
2022-06-01,BTN,0,21
2022-07-01,BTN,0,21
2022-08-01,BTN,1,21
2022-09-01,BTN,1,21
2022-10-01,BTN,1,21
2022-11-01,BTN,0,21
2022-12-01,BTN,0,21
2023-01-01,BTN,0,21
2023-02-01,BTN,0,21
2023-03-01,BTN,0,21
2023-04-01,BTN,0,21
2023-05-01,BTN,0,21
2023-06-01,BTN,0,21
2023-07-01,BTN,0,21
2023-08-01,BTN,0,21
2023-09-01,BTN,0,21
2023-10-01,BTN,0,21
2023-11-01,BTN,0,21
2023-12-01,BTN,0,21
2020-11-01,BOL,347,9013
2020-12-01,BOL,379,9165
2020-03-01,BOL,293,8982
2020-01-01,BOL,322,8963
2020-02-01,BOL,363,8972
2020-04-01,BOL,305,8987
2020-05-01,BOL,420,8992
2020-06-01,BOL,762,8995
2020-07-01,BOL,3011,8997
2020-08-01,BOL,1414,9002
2020-09-01,BOL,897,9004
2020-10-01,BOL,652,9008
2021-01-01,BOL,1337,19188
2021-02-01,BOL,880,19196
2021-03-01,BOL,661,19205
2021-04-01,BOL,765,19215
2021-05-01,BOL,1561,19222
2021-06-01,BOL,1604,19247
2021-07-01,BOL,767,19264
2021-08-01,BOL,785,19264
2021-09-01,BOL,334,19276
2021-10-01,BOL,526,19281
2021-11-01,BOL,500,19305
2021-12-01,BOL,795,19680
2022-01-01,BOL,931,22248
2022-02-01,BOL,271,22248
2022-03-01,BOL,506,22249
2022-04-01,BOL,25,22250
2022-05-01,BOL,137,22250
2022-06-01,BOL,57,22251
2022-07-01,BOL,183,22252
2022-08-01,BOL,161,22252
2022-09-01,BOL,108,22253
2022-10-01,BOL,30,22253
2022-11-01,BOL,96,22253
2022-12-01,BOL,114,22299
2023-01-01,BOL,29,22365
2023-02-01,BOL,10,22365
2023-03-01,BOL,6,22365
2023-04-01,BOL,6,22365
2023-05-01,BOL,2,22353
2023-06-01,BOL,1,22354
2023-07-01,BOL,0,22354
2023-08-01,BOL,5,22354
2023-09-01,BOL,0,22354
2023-10-01,BOL,4,22354
2023-11-01,BOL,0,22354
2023-12-01,BOL,3,22355
2020-02-01,BES,0,3
2020-03-01,BES,0,3
2020-04-01,BES,0,3
2020-05-01,BES,0,3
2020-06-01,BES,1,3
2020-07-01,BES,0,3
2020-08-01,BES,0,3
2020-09-01,BES,1,3
2020-10-01,BES,1,3
2020-11-01,BES,0,3
2020-12-01,BES,0,3
2020-01-01,BES,0,3
2021-01-01,BES,1,22
2021-02-01,BES,0,22
2021-03-01,BES,0,22
2021-04-01,BES,12,22
2021-05-01,BES,0,22
2021-06-01,BES,2,22
2021-07-01,BES,1,22
2021-08-01,BES,0,22
2021-09-01,BES,2,22
2021-10-01,BES,1,22
2021-11-01,BES,2,22
2021-12-01,BES,1,23
2022-01-01,BES,5,38
2022-02-01,BES,0,38
2022-03-01,BES,1,38
2022-04-01,BES,0,38
2022-05-01,BES,0,38
2022-06-01,BES,1,38
2022-07-01,BES,1,38
2022-08-01,BES,2,38
2022-09-01,BES,2,38
2022-10-01,BES,1,38
2022-11-01,BES,0,38
2022-12-01,BES,3,39
2023-01-01,BES,0,41
2023-02-01,BES,0,41
2023-03-01,BES,0,41
2023-04-01,BES,0,41
2023-05-01,BES,2,41
2023-06-01,BES,0,41
2023-07-01,BES,0,41
2023-08-01,BES,0,41
2023-09-01,BES,0,41
2023-10-01,BES,0,41
2023-11-01,BES,0,41
2023-12-01,BES,0,41
2020-05-01,BIH,167,2922
2020-06-01,BIH,153,2952
2020-07-01,BIH,251,3012
2020-08-01,BIH,267,3081
2020-09-01,BIH,338,3151
2020-10-01,BIH,438,3199
2020-11-01,BIH,1093,3250
2020-12-01,BIH,888,4050
2020-03-01,BIH,116,2812
2020-01-01,BIH,80,2727
2020-02-01,BIH,117,2773
2020-04-01,BIH,153,2865
2021-01-01,BIH,677,12628
2021-02-01,BIH,509,12658
2021-03-01,BIH,1339,12687
2021-04-01,BIH,1417,12687
2021-05-01,BIH,708,12687
2021-06-01,BIH,479,12780
2021-07-01,BIH,248,12814
2021-08-01,BIH,644,12854
2021-09-01,BIH,874,12882
2021-10-01,BIH,722,12918
2021-11-01,BIH,856,12918
2021-12-01,BIH,930,13442
2022-01-01,BIH,835,16202
2022-02-01,BIH,560,16203
2022-03-01,BIH,188,16203
2022-04-01,BIH,195,16203
2022-05-01,BIH,75,16205
2022-06-01,BIH,52,16207
2022-07-01,BIH,244,16208
2022-08-01,BIH,208,16212
2022-09-01,BIH,100,16212
2022-10-01,BIH,160,16212
2022-11-01,BIH,114,16212
2022-12-01,BIH,54,16227
2023-01-01,BIH,17,16279
2023-02-01,BIH,18,16279
2023-03-01,BIH,3,16279
2023-04-01,BIH,1,16279
2023-05-01,BIH,4,16259
2023-06-01,BIH,0,16259
2023-07-01,BIH,1,16260
2023-08-01,BIH,0,16260
2023-09-01,BIH,2,16261
2023-10-01,BIH,4,16261
2023-11-01,BIH,0,16261
2023-12-01,BIH,2,16261
2020-03-01,BWA,1,34
2020-01-01,BWA,0,34
2020-02-01,BWA,0,34
2020-04-01,BWA,2,34
2020-05-01,BWA,3,34
2020-06-01,BWA,2,34
2020-07-01,BWA,4,36
2020-08-01,BWA,4,36
2020-09-01,BWA,6,36
2020-10-01,BWA,6,37
2020-11-01,BWA,7,37
2020-12-01,BWA,7,42
2021-01-01,BWA,168,2418
2021-02-01,BWA,208,2419
2021-03-01,BWA,173,2419
2021-04-01,BWA,94,2419
2021-05-01,BWA,210,2419
2021-06-01,BWA,273,2420
2021-07-01,BWA,340,2420
2021-08-01,BWA,374,2420
2021-09-01,BWA,208,2421
2021-10-01,BWA,53,2421
2021-11-01,BWA,59,2421
2021-12-01,BWA,242,2444
2022-01-01,BWA,84,2790
2022-02-01,BWA,22,2790
2022-03-01,BWA,79,2790
2022-04-01,BWA,4,2790
2022-05-01,BWA,7,2790
2022-06-01,BWA,77,2793
2022-07-01,BWA,30,2793
2022-08-01,BWA,4,2793
2022-09-01,BWA,11,2793
2022-10-01,BWA,27,2793
2022-11-01,BWA,2,2793
2022-12-01,BWA,3,2794
2023-01-01,BWA,5,2801
2023-02-01,BWA,0,2801
2023-03-01,BWA,82,2876
2023-04-01,BWA,0,2876
2023-05-01,BWA,0,2800
2023-06-01,BWA,1,2801
2023-07-01,BWA,0,2801
2023-08-01,BWA,0,2801
2023-09-01,BWA,1,2801
2023-10-01,BWA,0,2801
2023-11-01,BWA,0,2801
2023-12-01,BWA,0,2801
2020-02-01,BRA,6283,174632
2020-01-01,BRA,6024,173953
2020-03-01,BRA,6039,175393
2020-04-01,BRA,11616,176071
2020-05-01,BRA,22765,176718
2020-06-01,BRA,23176,177058
2020-07-01,BRA,25816,177483
2020-08-01,BRA,23296,178281
2020-09-01,BRA,19341,179134
2020-10-01,BRA,15572,179903
2020-11-01,BRA,15191,180564
2020-12-01,BRA,19953,195072
2021-01-01,BRA,33827,615253
2021-02-01,BRA,31290,615449
2021-03-01,BRA,59250,615683
2021-04-01,BRA,61646,615829
2021-05-01,BRA,48499,615900
2021-06-01,BRA,46987,616032
2021-07-01,BRA,35917,616293
2021-08-01,BRA,28667,616533
2021-09-01,BRA,24885,616733
2021-10-01,BRA,20351,616961
2021-11-01,BRA,16997,617014
2021-12-01,BRA,15946,619334
2022-01-01,BRA,9205,689945
2022-02-01,BRA,13841,690074
2022-03-01,BRA,7303,690074
2022-04-01,BRA,4510,690074
2022-05-01,BRA,4900,690229
2022-06-01,BRA,5081,690229
2022-07-01,BRA,6215,690229
2022-08-01,BRA,5830,690677
2022-09-01,BRA,4649,690677
2022-10-01,BRA,3684,690677
2022-11-01,BRA,3803,690677
2022-12-01,BRA,5581,693853
2023-01-01,BRA,2074,699197
2023-02-01,BRA,1541,699197
2023-03-01,BRA,232,699276
2023-04-01,BRA,442,699276
2023-05-01,BRA,0,697365
2023-06-01,BRA,442,697439
2023-07-01,BRA,94,697533
2023-08-01,BRA,93,697626
2023-09-01,BRA,37,697663
2023-10-01,BRA,206,697620
2023-11-01,BRA,145,697662
2023-12-01,BRA,160,697674
2020-03-01,VGB,0,1
2020-01-01,VGB,0,1
2020-02-01,VGB,0,1
2020-04-01,VGB,1,1
2020-05-01,VGB,0,1
2020-06-01,VGB,0,1
2020-07-01,VGB,0,1
2020-08-01,VGB,0,1
2020-09-01,VGB,0,1
2020-10-01,VGB,0,1
2020-11-01,VGB,0,1
2020-12-01,VGB,0,1
2021-01-01,VGB,0,38
2021-02-01,VGB,0,38
2021-03-01,VGB,0,38
2021-04-01,VGB,0,38
2021-05-01,VGB,0,38
2021-06-01,VGB,0,38
2021-07-01,VGB,28,38
2021-08-01,VGB,7,38
2021-09-01,VGB,2,38
2021-10-01,VGB,0,38
2021-11-01,VGB,0,38
2021-12-01,VGB,1,39
2022-01-01,VGB,9,64
2022-02-01,VGB,1,64
2022-03-01,VGB,3,64
2022-04-01,VGB,0,64
2022-05-01,VGB,0,64
2022-06-01,VGB,0,64
2022-07-01,VGB,0,64
2022-08-01,VGB,1,64
2022-09-01,VGB,8,64
2022-10-01,VGB,0,64
2022-11-01,VGB,3,64
2022-12-01,VGB,0,64
2023-01-01,VGB,0,64
2023-02-01,VGB,0,64
2023-03-01,VGB,0,64
2023-04-01,VGB,0,64
2023-05-01,VGB,0,64
2023-06-01,VGB,0,64
2023-07-01,VGB,0,64
2023-08-01,VGB,0,64
2023-09-01,VGB,0,64
2023-10-01,VGB,0,64
2023-11-01,VGB,0,64
2023-12-01,VGB,0,64
2020-09-01,BRN,0,3
2020-10-01,BRN,0,3
2020-11-01,BRN,0,3
2020-12-01,BRN,0,3
2020-03-01,BRN,1,3
2020-01-01,BRN,0,3
2020-02-01,BRN,0,3
2020-04-01,BRN,0,3
2020-05-01,BRN,1,3
2020-06-01,BRN,1,3
2020-07-01,BRN,0,3
2020-08-01,BRN,0,3
2021-01-01,BRN,4,97
2021-02-01,BRN,1,97
2021-03-01,BRN,1,98
2021-04-01,BRN,19,98
2021-05-01,BRN,0,98
2021-06-01,BRN,6,98
2021-07-01,BRN,2,98
2021-08-01,BRN,6,98
2021-09-01,BRN,23,98
2021-10-01,BRN,26,98
2021-11-01,BRN,5,98
2021-12-01,BRN,2,98
2022-01-01,BRN,4,225
2022-02-01,BRN,32,225
2022-03-01,BRN,51,225
2022-04-01,BRN,2,225
2022-05-01,BRN,10,225
2022-06-01,BRN,3,225
2022-07-01,BRN,4,225
2022-08-01,BRN,5,225
2022-09-01,BRN,6,225
2022-10-01,BRN,2,225
2022-11-01,BRN,2,225
2022-12-01,BRN,6,225
2023-01-01,BRN,0,225
2023-02-01,BRN,0,225
2023-03-01,BRN,0,225
2023-04-01,BRN,0,225
2023-05-01,BRN,0,225
2023-06-01,BRN,0,225
2023-07-01,BRN,0,225
2023-08-01,BRN,0,225
2023-09-01,BRN,0,225
2023-10-01,BRN,0,225
2023-11-01,BRN,0,225
2023-12-01,BRN,0,225
2020-08-01,BGR,363,5156
2020-09-01,BGR,370,5283
2020-10-01,BGR,593,5405
2020-11-01,BGR,2296,5562
2020-12-01,BGR,2132,7576
2020-03-01,BGR,269,4503
2020-01-01,BGR,193,4188
2020-02-01,BGR,240,4347
2020-04-01,BGR,270,4650
2020-05-01,BGR,223,4729
2020-06-01,BGR,219,4797
2020-07-01,BGR,408,5010
2021-01-01,BGR,1743,28542
2021-02-01,BGR,1309,28656
2021-03-01,BGR,2612,28769
2021-04-01,BGR,2661,28805
2021-05-01,BGR,1499,28852
2021-06-01,BGR,695,29060
2021-07-01,BGR,924,29163
2021-08-01,BGR,1637,29279
2021-09-01,BGR,2115,29382
2021-10-01,BGR,2838,29459
2021-11-01,BGR,3103,29486
2021-12-01,BGR,2243,30955
2022-01-01,BGR,1729,38044
2022-02-01,BGR,1456,38048
2022-03-01,BGR,675,38049
2022-04-01,BGR,566,38050
2022-05-01,BGR,313,38053
2022-06-01,BGR,245,38053
2022-07-01,BGR,513,38054
2022-08-01,BGR,353,38056
2022-09-01,BGR,311,38060
2022-10-01,BGR,389,38061
2022-11-01,BGR,374,38062
2022-12-01,BGR,229,38108
2023-01-01,BGR,46,38217
2023-02-01,BGR,24,38217
2023-03-01,BGR,8,38219
2023-04-01,BGR,3,38219
2023-05-01,BGR,0,38184
2023-06-01,BGR,9,38187
2023-07-01,BGR,3,38190
2023-08-01,BGR,1,38191
2023-09-01,BGR,7,38193
2023-10-01,BGR,3,38193
2023-11-01,BGR,6,38194
2023-12-01,BGR,1,38194
2020-10-01,BFA,6,69
2020-11-01,BFA,5,69
2020-12-01,BFA,19,85
2020-03-01,BFA,15,68
2020-01-01,BFA,3,68
2020-02-01,BFA,1,68
2020-04-01,BFA,18,68
2020-05-01,BFA,5,68
2020-06-01,BFA,1,68
2020-07-01,BFA,2,68
2020-08-01,BFA,7,69
2020-09-01,BFA,3,69
2021-01-01,BFA,34,286
2021-02-01,BFA,22,286
2021-03-01,BFA,3,286
2021-04-01,BFA,13,286
2021-05-01,BFA,6,286
2021-06-01,BFA,11,286
2021-07-01,BFA,5,290
2021-08-01,BFA,3,290
2021-09-01,BFA,13,290
2021-10-01,BFA,27,290
2021-11-01,BFA,55,290
2021-12-01,BFA,41,318
2022-01-01,BFA,32,387
2022-02-01,BFA,0,387
2022-03-01,BFA,8,387
2022-04-01,BFA,15,387
2022-05-01,BFA,0,387
2022-06-01,BFA,3,387
2022-07-01,BFA,0,387
2022-08-01,BFA,3,387
2022-09-01,BFA,1,387
2022-10-01,BFA,0,387
2022-11-01,BFA,1,387
2022-12-01,BFA,14,395
2023-01-01,BFA,0,396
2023-02-01,BFA,0,396
2023-03-01,BFA,0,396
2023-04-01,BFA,0,396
2023-05-01,BFA,0,396
2023-06-01,BFA,0,396
2023-07-01,BFA,0,396
2023-08-01,BFA,0,396
2023-09-01,BFA,0,396
2023-10-01,BFA,0,396
2023-11-01,BFA,1,396
2023-12-01,BFA,0,396
2020-03-01,BDI,0,1
2020-01-01,BDI,0,1
2020-02-01,BDI,0,1
2020-04-01,BDI,1,1
2020-05-01,BDI,0,1
2020-06-01,BDI,0,1
2020-07-01,BDI,0,1
2020-08-01,BDI,0,1
2020-09-01,BDI,0,1
2020-10-01,BDI,0,1
2020-11-01,BDI,0,1
2020-12-01,BDI,1,2
2021-01-01,BDI,0,38
2021-02-01,BDI,29,38
2021-03-01,BDI,3,38
2021-04-01,BDI,0,38
2021-05-01,BDI,1,38
2021-06-01,BDI,2,38
2021-07-01,BDI,1,38
2021-08-01,BDI,0,38
2021-09-01,BDI,0,38
2021-10-01,BDI,0,38
2021-11-01,BDI,0,38
2021-12-01,BDI,0,38
2022-01-01,BDI,0,38
2022-02-01,BDI,0,38
2022-03-01,BDI,0,38
2022-04-01,BDI,0,38
2022-05-01,BDI,0,38
2022-06-01,BDI,0,38
2022-07-01,BDI,0,38
2022-08-01,BDI,0,38
2022-09-01,BDI,0,38
2022-10-01,BDI,0,38
2022-11-01,BDI,0,38
2022-12-01,BDI,0,38
2023-01-01,BDI,0,38
2023-02-01,BDI,0,38
2023-03-01,BDI,0,38
2023-04-01,BDI,0,38
2023-05-01,BDI,0,38
2023-06-01,BDI,0,38
2023-07-01,BDI,0,38
2023-08-01,BDI,0,38
2023-09-01,BDI,0,38
2023-10-01,BDI,0,38
2023-11-01,BDI,0,38
2023-12-01,BDI,0,38
2020-01-01,KHM,,
2020-02-01,KHM,,
2020-03-01,KHM,,
2020-04-01,KHM,,
2020-05-01,KHM,,
2020-06-01,KHM,,
2020-07-01,KHM,,
2020-08-01,KHM,,
2020-09-01,KHM,,
2020-10-01,KHM,,
2020-11-01,KHM,,
2020-12-01,KHM,,
2021-01-01,KHM,101,2944
2021-02-01,KHM,127,2949
2021-03-01,KHM,123,2953
2021-04-01,KHM,156,2956
2021-05-01,KHM,168,2960
2021-06-01,KHM,383,2963
2021-07-01,KHM,535,2967
2021-08-01,KHM,369,2971
2021-09-01,KHM,400,2974
2021-10-01,KHM,351,2978
2021-11-01,KHM,177,2982
2021-12-01,KHM,122,3012
2022-01-01,KHM,0,3056
2022-02-01,KHM,18,3056
2022-03-01,KHM,10,3056
2022-04-01,KHM,7,3056
2022-05-01,KHM,3,3056
2022-06-01,KHM,1,3056
2022-07-01,KHM,1,3056
2022-08-01,KHM,1,3056
2022-09-01,KHM,0,3056
2022-10-01,KHM,1,3056
2022-11-01,KHM,1,3056
2022-12-01,KHM,1,3056
2023-01-01,KHM,0,3056
2023-02-01,KHM,0,3056
2023-03-01,KHM,0,3056
2023-04-01,KHM,0,3056
2023-05-01,KHM,0,3056
2023-06-01,KHM,0,3056
2023-07-01,KHM,0,3056
2023-08-01,KHM,0,3056
2023-09-01,KHM,0,3056
2023-10-01,KHM,0,3056
2023-11-01,KHM,0,3056
2023-12-01,KHM,0,3056
2020-06-01,CMR,152,443
2020-07-01,CMR,78,443
2020-08-01,CMR,22,443
2020-09-01,CMR,3,443
2020-10-01,CMR,11,443
2020-11-01,CMR,18,443
2020-12-01,CMR,8,448
2020-03-01,CMR,7,441
2020-01-01,CMR,18,441
2020-02-01,CMR,8,441
2020-04-01,CMR,55,443
2020-05-01,CMR,68,443
2021-01-01,CMR,161,1804
2021-02-01,CMR,84,1804
2021-03-01,CMR,165,1804
2021-04-01,CMR,188,1804
2021-05-01,CMR,123,1804
2021-06-01,CMR,117,1804
2021-07-01,CMR,10,1804
2021-08-01,CMR,141,1823
2021-09-01,CMR,102,1823
2021-10-01,CMR,196,1823
2021-11-01,CMR,80,1823
2021-12-01,CMR,36,1851
2022-01-01,CMR,27,1965
2022-02-01,CMR,8,1965
2022-03-01,CMR,4,1965
2022-04-01,CMR,0,1965
2022-05-01,CMR,3,1965
2022-06-01,CMR,1,1965
2022-07-01,CMR,34,1965
2022-08-01,CMR,2,1965
2022-09-01,CMR,0,1965
2022-10-01,CMR,25,1965
2022-11-01,CMR,8,1965
2022-12-01,CMR,2,1965
2023-01-01,CMR,0,1965
